ID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS
8001434;M;Y;Y;2;315000.0;Working;Secondary / secondary special;Married;House / apartment;-13803;-160;1;1;1;0;;4.0
8001435;M;Y;Y;2;315000.0;Working;Secondary / secondary special;Married;House / apartment;-13803;-160;1;1;1;0;;4.0
8001436;M;Y;Y;2;315000.0;Working;Secondary / secondary special;Married;House / apartment;-13803;-160;1;1;1;0;;4.0
8001437;M;Y;Y;2;315000.0;Working;Secondary / secondary special;Married;House / apartment;-13803;-160;1;1;1;0;;4.0
8001438;M;Y;Y;2;315000.0;Working;Secondary / secondary special;Married;House / apartment;-13803;-160;1;1;1;0;;4.0
8001439;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-19987;365243;1;0;0;0;;2.0
8001440;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-19987;365243;1;0;0;0;;2.0
8001441;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-19987;365243;1;0;0;0;;2.0
8001442;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-19987;365243;1;0;0;0;;2.0
8001443;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-19987;365243;1;0;0;0;;2.0
8001444;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-19987;365243;1;0;0;0;;2.0
8001445;F;Y;N;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13768;-4666;1;0;0;0;Secretaries;4.0
8001446;F;Y;N;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13768;-4666;1;0;0;0;Secretaries;4.0
8001447;F;Y;N;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13768;-4666;1;0;0;0;Secretaries;4.0
8001448;F;Y;N;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13768;-4666;1;0;0;0;Secretaries;4.0
8001449;M;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;-10218;-313;1;1;0;0;;3.0
8001450;M;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;-10218;-313;1;1;0;0;;3.0
8001451;M;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;-10218;-313;1;1;0;0;;3.0
8001452;M;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;-10218;-313;1;1;0;0;;3.0
8001453;M;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;-10218;-313;1;1;0;0;;3.0
8001454;F;N;N;1;90000.0;Working;Secondary / secondary special;Separated;House / apartment;-14210;-344;1;0;0;1;Sales staff;2.0
8001455;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-17334;-2504;1;0;0;0;Sales staff;1.0
8001456;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-17334;-2504;1;0;0;0;Sales staff;1.0
8001457;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-13830;-4239;1;0;0;0;Laborers;3.0
8001458;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-13830;-4239;1;0;0;0;Laborers;3.0
8001459;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-13830;-4239;1;0;0;0;Laborers;3.0
8001460;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-13830;-4239;1;0;0;0;Laborers;3.0
8001461;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-13830;-4239;1;0;0;0;Laborers;3.0
8001462;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-13830;-4239;1;0;0;0;Laborers;3.0
8001463;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-13830;-4239;1;0;0;0;Laborers;3.0
8001464;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-10053;-1652;1;0;0;1;Sales staff;2.0
8001465;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-10053;-1652;1;0;0;1;Sales staff;2.0
8001466;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-10053;-1652;1;0;0;1;Sales staff;2.0
8001467;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001468;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001469;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001470;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001471;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001472;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001473;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001474;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001475;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001476;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001477;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001478;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001479;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001480;M;Y;Y;1;450000.0;Working;Secondary / secondary special;Married;House / apartment;-18476;-2625;1;0;0;0;Managers;3.0
8001481;F;N;Y;0;76500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-20365;365243;1;0;0;0;;2.0
8001482;F;N;Y;0;76500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-20365;365243;1;0;0;0;;2.0
8001483;F;N;Y;0;76500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-20365;365243;1;0;0;0;;2.0
8001484;M;Y;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-21180;-1440;1;0;0;0;Security staff;2.0
8001485;F;Y;N;2;135000.0;Working;Secondary / secondary special;Married;House / apartment;-13928;-3052;1;0;0;0;Laborers;4.0
8001486;F;Y;N;2;135000.0;Working;Secondary / secondary special;Married;House / apartment;-13928;-3052;1;0;0;0;Laborers;4.0
8001487;F;Y;N;2;135000.0;Working;Secondary / secondary special;Married;House / apartment;-13928;-3052;1;0;0;0;Laborers;4.0
8001488;F;Y;N;2;135000.0;Working;Secondary / secondary special;Married;House / apartment;-13928;-3052;1;0;0;0;Laborers;4.0
8001489;F;Y;N;2;135000.0;Working;Secondary / secondary special;Married;House / apartment;-13928;-3052;1;0;0;0;Laborers;4.0
8001490;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001491;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001492;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001493;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001494;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001495;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001496;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001497;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001498;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001499;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001500;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001501;F;Y;Y;0;315000.0;Working;Secondary / secondary special;Separated;House / apartment;-18184;-3021;1;0;1;1;Laborers;1.0
8001502;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-15774;-2901;1;0;1;0;High skill tech staff;2.0
8001503;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-15774;-2901;1;0;1;0;High skill tech staff;2.0
8001504;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-15774;-2901;1;0;1;0;High skill tech staff;2.0
8001505;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-15774;-2901;1;0;1;0;High skill tech staff;2.0
8001506;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-15774;-2901;1;0;1;0;High skill tech staff;2.0
8001507;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001508;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001509;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001510;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001511;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001512;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001513;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001514;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001515;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001516;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001517;F;Y;Y;0;121500.0;Working;Secondary / secondary special;Married;House / apartment;-10145;-1682;1;0;0;1;Sales staff;2.0
8001518;M;Y;Y;1;247500.0;Working;Secondary / secondary special;Married;House / apartment;-11320;-1591;1;0;0;1;Drivers;3.0
8001519;M;Y;Y;1;247500.0;Working;Secondary / secondary special;Married;House / apartment;-11320;-1591;1;0;0;1;Drivers;3.0
8001520;M;Y;Y;1;247500.0;Working;Secondary / secondary special;Married;House / apartment;-11320;-1591;1;0;0;1;Drivers;3.0
8001521;M;Y;Y;1;247500.0;Working;Secondary / secondary special;Married;House / apartment;-11320;-1591;1;0;0;1;Drivers;3.0
8001522;F;N;N;1;72000.0;Working;Secondary / secondary special;Married;House / apartment;-14173;-1925;1;0;0;1;Accountants;3.0
8001523;F;N;N;1;72000.0;Working;Secondary / secondary special;Married;House / apartment;-14173;-1925;1;0;0;1;Accountants;3.0
8001524;M;Y;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20476;-525;1;0;0;0;Drivers;2.0
8001525;M;Y;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20476;-525;1;0;0;0;Drivers;2.0
8001526;M;Y;Y;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-16809;-3327;1;0;0;0;Managers;3.0
8001527;M;Y;Y;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-16809;-3327;1;0;0;0;Managers;3.0
8001528;M;Y;Y;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-16809;-3327;1;0;0;0;Managers;3.0
8001529;M;Y;Y;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-16809;-3327;1;0;0;0;Managers;3.0
8001530;M;Y;Y;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-16809;-3327;1;0;0;0;Managers;3.0
8001531;M;Y;Y;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-16809;-3327;1;0;0;0;Managers;3.0
8001532;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-22927;365243;1;0;0;0;;2.0
8001533;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-22927;365243;1;0;0;0;;2.0
8001534;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-22927;365243;1;0;0;0;;2.0
8001535;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-22927;365243;1;0;0;0;;2.0
8001536;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-22927;365243;1;0;0;0;;2.0
8001537;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-22927;365243;1;0;0;0;;2.0
8001538;F;N;Y;1;247500.0;Working;Secondary / secondary special;Married;House / apartment;-10916;-921;1;0;0;0;Accountants;3.0
8001539;F;N;Y;1;247500.0;Working;Secondary / secondary special;Married;House / apartment;-10916;-921;1;0;0;0;Accountants;3.0
8001540;F;N;Y;2;90000.0;Working;Secondary / secondary special;Married;House / apartment;-11864;-4513;1;0;0;0;Drivers;4.0
8001541;F;N;Y;2;90000.0;Working;Secondary / secondary special;Married;House / apartment;-11864;-4513;1;0;0;0;Drivers;4.0
8001542;F;N;Y;2;90000.0;Working;Secondary / secondary special;Married;House / apartment;-11864;-4513;1;0;0;0;Drivers;4.0
8001543;F;N;Y;2;90000.0;Working;Secondary / secondary special;Married;House / apartment;-11864;-4513;1;0;0;0;Drivers;4.0
8001544;F;N;Y;2;90000.0;Working;Secondary / secondary special;Married;House / apartment;-11864;-4513;1;0;0;0;Drivers;4.0
8001545;F;N;Y;2;90000.0;Working;Secondary / secondary special;Married;House / apartment;-11864;-4513;1;0;0;0;Drivers;4.0
8001546;F;N;Y;2;90000.0;Working;Secondary / secondary special;Married;House / apartment;-11864;-4513;1;0;0;0;Drivers;4.0
8001547;F;N;Y;0;65250.0;Working;Secondary / secondary special;Widow;House / apartment;-19897;365243;1;0;1;0;;1.0
8001548;F;N;Y;0;65250.0;Working;Secondary / secondary special;Widow;House / apartment;-19897;365243;1;0;1;0;;1.0
8001549;F;N;Y;0;65250.0;Working;Secondary / secondary special;Widow;House / apartment;-19897;365243;1;0;1;0;;1.0
8001550;F;N;Y;0;65250.0;Working;Secondary / secondary special;Widow;House / apartment;-19897;365243;1;0;1;0;;1.0
8001551;F;N;Y;0;65250.0;Working;Secondary / secondary special;Widow;House / apartment;-19897;365243;1;0;1;0;;1.0
8001552;F;N;Y;0;65250.0;Working;Secondary / secondary special;Widow;House / apartment;-19897;365243;1;0;1;0;;1.0
8001553;F;N;Y;0;65250.0;Working;Secondary / secondary special;Widow;House / apartment;-19897;365243;1;0;1;0;;1.0
8001554;F;N;Y;0;184500.0;Working;Secondary / secondary special;Married;House / apartment;-18551;-1226;1;0;0;0;Cleaning staff;2.0
8001555;F;N;Y;0;90000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21183;-1104;1;0;0;0;Cleaning staff;2.0
8001556;F;N;Y;0;90000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21183;-1104;1;0;0;0;Cleaning staff;2.0
8001557;F;N;Y;0;90000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21183;-1104;1;0;0;0;Cleaning staff;2.0
8001558;F;N;Y;0;103500.0;Working;Secondary / secondary special;Married;House / apartment;-22254;365243;1;0;1;0;;2.0
8001559;F;N;Y;0;103500.0;Working;Secondary / secondary special;Married;House / apartment;-22254;365243;1;0;1;0;;2.0
8001560;F;N;Y;0;103500.0;Working;Secondary / secondary special;Married;House / apartment;-22254;365243;1;0;1;0;;2.0
8001561;F;N;Y;0;103500.0;Working;Secondary / secondary special;Married;House / apartment;-22254;365243;1;0;1;0;;2.0
8001562;F;N;Y;0;103500.0;Working;Secondary / secondary special;Married;House / apartment;-22254;365243;1;0;1;0;;2.0
8001563;F;N;Y;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-19421;-2017;1;0;0;0;;1.0
8001564;F;N;Y;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-19421;-2017;1;0;0;0;;1.0
8001565;F;N;Y;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-19421;-2017;1;0;0;0;;1.0
8001566;F;N;Y;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-19421;-2017;1;0;0;0;;1.0
8001567;F;N;Y;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-19421;-2017;1;0;0;0;;1.0
8001568;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001569;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001570;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001571;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001572;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001573;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001574;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001575;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001576;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12461;-678;1;0;0;0;Sales staff;2.0
8001577;F;N;N;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-19263;365243;1;0;1;0;;2.0
8001578;F;N;N;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-19263;365243;1;0;1;0;;2.0
8001579;F;N;N;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-19263;365243;1;0;1;0;;2.0
8001580;M;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-19096;365243;1;0;0;0;;2.0
8001581;F;Y;Y;2;67500.0;Working;Secondary / secondary special;Married;House / apartment;-11925;-1621;1;0;0;0;;4.0
8001582;F;Y;Y;2;67500.0;Working;Secondary / secondary special;Married;House / apartment;-11925;-1621;1;0;0;0;;4.0
8001583;M;N;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-8843;-495;1;1;1;0;Laborers;3.0
8001584;M;N;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-8843;-495;1;1;1;0;Laborers;3.0
8001585;M;N;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-8843;-495;1;1;1;0;Laborers;3.0
8001586;M;N;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-8843;-495;1;1;1;0;Laborers;3.0
8001587;M;N;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-8843;-495;1;1;1;0;Laborers;3.0
8001588;M;N;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-8843;-495;1;1;1;0;Laborers;3.0
8001589;M;Y;N;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-11055;-1074;1;0;0;0;Laborers;1.0
8001590;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001591;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001592;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001593;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001594;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001595;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001596;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001597;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001598;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001599;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001600;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001601;M;Y;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-13360;-4086;1;0;0;0;Laborers;4.0
8001602;M;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-17158;-2990;1;0;0;0;Sales staff;2.0
8001603;M;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-17158;-2990;1;0;0;0;Sales staff;2.0
8001604;M;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-17158;-2990;1;0;0;0;Sales staff;2.0
8001605;M;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-17158;-2990;1;0;0;0;Sales staff;2.0
8001606;M;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-17158;-2990;1;0;0;0;Sales staff;2.0
8001607;M;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-17158;-2990;1;0;0;0;Sales staff;2.0
8001608;M;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-17158;-2990;1;0;0;0;Sales staff;2.0
8001609;F;N;Y;1;157500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15514;-8714;1;0;0;0;;3.0
8001610;F;N;Y;1;157500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15514;-8714;1;0;0;0;;3.0
8001611;F;N;Y;1;157500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15514;-8714;1;0;0;0;;3.0
8001612;F;N;Y;1;157500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15514;-8714;1;0;0;0;;3.0
8001613;F;N;Y;2;225000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12798;-648;1;0;0;0;Sales staff;4.0
8001614;M;Y;Y;0;189000.0;Working;Secondary / secondary special;Married;House / apartment;-20815;-829;1;0;0;1;Security staff;2.0
8001615;M;Y;Y;0;189000.0;Working;Secondary / secondary special;Married;House / apartment;-20815;-829;1;0;0;1;Security staff;2.0
8001616;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001617;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001618;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001619;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001620;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001621;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001622;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001623;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001624;M;Y;Y;0;292500.0;Working;Secondary / secondary special;Married;House / apartment;-10297;-2231;1;0;0;0;Managers;2.0
8001625;M;Y;Y;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-20659;-313;1;1;1;1;Laborers;1.0
8001626;M;Y;Y;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-20659;-313;1;1;1;1;Laborers;1.0
8001627;M;Y;Y;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-20659;-313;1;1;1;1;Laborers;1.0
8001628;M;N;N;0;202500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12180;-405;1;0;0;0;;2.0
8001629;M;N;N;0;202500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12180;-405;1;0;0;0;;2.0
8001630;M;N;N;0;202500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12180;-405;1;0;0;0;;2.0
8001631;M;N;N;0;202500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-12180;-405;1;0;0;0;;2.0
8001632;F;Y;Y;2;292500.0;Working;Secondary / secondary special;Married;House / apartment;-13958;-3021;1;0;0;0;Sales staff;4.0
8001633;F;Y;Y;2;292500.0;Working;Secondary / secondary special;Married;House / apartment;-13958;-3021;1;0;0;0;Sales staff;4.0
8001634;F;Y;Y;2;292500.0;Working;Secondary / secondary special;Married;House / apartment;-13958;-3021;1;0;0;0;Sales staff;4.0
8001635;F;Y;Y;2;292500.0;Working;Secondary / secondary special;Married;House / apartment;-13958;-3021;1;0;0;0;Sales staff;4.0
8001636;F;Y;Y;2;292500.0;Working;Secondary / secondary special;Married;House / apartment;-13958;-3021;1;0;0;0;Sales staff;4.0
8001637;F;Y;Y;2;292500.0;Working;Secondary / secondary special;Married;House / apartment;-13958;-3021;1;0;0;0;Sales staff;4.0
8001638;F;Y;Y;2;292500.0;Working;Secondary / secondary special;Married;House / apartment;-13958;-3021;1;0;0;0;Sales staff;4.0
8001639;M;Y;N;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-15862;-5061;1;0;1;0;Drivers;2.0
8001640;M;Y;N;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-15862;-5061;1;0;1;0;Drivers;2.0
8001641;M;Y;N;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-15862;-5061;1;0;1;0;Drivers;2.0
8001642;M;Y;N;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-15862;-5061;1;0;1;0;Drivers;2.0
8001643;M;N;Y;2;180000.0;Working;Secondary / secondary special;Married;House / apartment;-13828;-6004;1;1;1;0;Laborers;4.0
8001644;M;N;Y;2;180000.0;Working;Secondary / secondary special;Married;House / apartment;-13828;-6004;1;1;1;0;Laborers;4.0
